datetime,Distance_82,Distance_83
2024-07-05 04:08:40.738317,0.8,0.36
2024-07-05 04:08:40.752317,0.8,0.48
2024-07-05 04:08:40.861853,0.71,0.48
2024-07-05 04:08:40.875885,0.71,0.46
2024-07-05 04:08:40.985375,0.74,0.46
2024-07-05 04:08:40.999376,0.74,0.44
2024-07-05 04:08:41.108211,0.74,0.44
2024-07-05 04:08:41.122221,0.74,0.52
2024-07-05 04:08:41.230988,0.76,0.52
2024-07-05 04:08:41.244976,0.76,0.53
2024-07-05 04:08:41.353903,0.71,0.53
2024-07-05 04:08:41.367904,0.71,0.52
2024-07-05 04:08:41.476474,0.74,0.52
2024-07-05 04:08:41.490519,0.74,0.51
2024-07-05 04:08:41.600084,0.76,0.51
2024-07-05 04:08:41.614194,0.76,0.53
2024-07-05 04:08:41.722936,0.73,0.53
2024-07-05 04:08:41.737031,0.73,0.5
2024-07-05 04:08:41.846617,0.73,0.5
2024-07-05 04:08:41.859611,0.73,0.53
2024-07-05 04:08:41.969326,0.74,0.53
2024-07-05 04:08:41.983334,0.74,0.55
2024-07-05 04:08:42.091779,0.75,0.55
2024-07-05 04:08:42.106097,0.75,0.53
2024-07-05 04:08:42.461864,0.73,0.53
2024-07-05 04:08:42.475156,0.73,0.49
2024-07-05 04:08:42.584592,0.71,0.49
2024-07-05 04:08:42.598877,0.71,0.55
2024-07-05 04:08:42.707004,0.76,0.55
2024-07-05 04:08:42.721010,0.76,0.42
2024-07-05 04:08:42.829897,0.67,0.42
2024-07-05 04:08:42.843903,0.67,0.58
2024-07-05 04:08:42.953345,0.71,0.58
2024-07-05 04:08:42.966347,0.71,0.42
2024-07-05 04:08:43.076794,0.71,0.42
2024-07-05 04:08:43.089986,0.71,0.4
2024-07-05 04:08:43.199098,0.71,0.4
2024-07-05 04:08:43.212626,0.71,0.51
2024-07-05 04:08:43.322211,0.71,0.51
2024-07-05 04:08:43.336261,0.71,0.4
2024-07-05 04:08:43.446013,0.76,0.4
2024-07-05 04:08:43.459117,0.76,0.49
2024-07-05 04:08:43.568319,0.78,0.49
2024-07-05 04:08:43.581821,0.78,0.49
2024-07-05 04:08:43.690814,0.75,0.49
2024-07-05 04:08:43.704656,0.75,0.47
2024-07-05 04:08:43.814033,0.77,0.47
2024-07-05 04:08:43.828072,0.77,0.51
2024-07-05 04:08:43.936970,0.76,0.51
2024-07-05 04:08:43.950995,0.76,0.52
2024-07-05 04:08:44.060233,0.78,0.52
2024-07-05 04:08:44.074233,0.78,0.53
2024-07-05 04:08:44.183453,0.76,0.53
2024-07-05 04:08:44.196470,0.76,0.53
2024-07-05 04:08:44.306633,0.75,0.53
2024-07-05 04:08:44.319804,0.75,0.49
2024-07-05 04:08:44.429038,0.77,0.49
2024-07-05 04:08:44.442573,0.77,0.53
2024-07-05 04:08:44.552532,0.74,0.53
2024-07-05 04:08:44.565498,0.74,0.49
2024-07-05 04:08:44.675049,0.79,0.49
2024-07-05 04:08:44.689066,0.79,0.49
2024-07-05 04:08:45.044436,0.78,0.49
2024-07-05 04:08:45.058449,0.78,0.41
2024-07-05 04:08:45.167754,0.76,0.41
2024-07-05 04:08:45.180759,0.76,0.46
2024-07-05 04:08:45.289850,0.78,0.46
2024-07-05 04:08:45.303913,0.78,0.46
2024-07-05 04:08:45.413440,0.69,0.46
2024-07-05 04:08:45.426621,0.69,0.5
2024-07-05 04:08:45.536644,0.75,0.5
2024-07-05 04:08:45.549605,0.75,0.44
2024-07-05 04:08:45.659513,0.65,0.44
2024-07-05 04:08:45.673654,0.65,0.57
2024-07-05 04:08:45.781965,0.74,0.57
2024-07-05 04:08:45.796528,0.74,0.43
2024-07-05 04:08:45.905774,0.71,0.43
2024-07-05 04:08:45.918807,0.71,0.56
2024-07-05 04:08:46.028514,0.78,0.56
2024-07-05 04:08:46.042029,0.78,0.44
2024-07-05 04:08:46.150964,0.76,0.44
2024-07-05 04:08:46.165142,0.76,0.48
2024-07-05 04:08:46.274734,0.76,0.48
2024-07-05 04:08:46.287984,0.76,0.5
2024-07-05 04:08:46.397896,0.74,0.5
2024-07-05 04:08:46.410894,0.74,0.53
2024-07-05 04:08:46.520443,0.74,0.53
2024-07-05 04:08:46.534136,0.74,0.5
2024-07-05 04:08:46.643381,0.72,0.5
2024-07-05 04:08:46.657778,0.72,0.49
2024-07-05 04:08:46.766351,0.74,0.49
2024-07-05 04:08:46.780392,0.74,0.52
2024-07-05 04:08:46.889532,0.76,0.52
2024-07-05 04:08:46.902542,0.76,0.53
2024-07-05 04:08:47.012160,0.73,0.53
2024-07-05 04:08:47.025276,0.73,0.51
2024-07-05 04:08:47.134765,0.76,0.51
2024-07-05 04:08:47.148781,0.76,0.53
2024-07-05 04:08:47.258391,0.75,0.53
2024-07-05 04:08:47.272289,0.75,0.51
2024-07-05 04:08:47.627976,0.74,0.51
2024-07-05 04:08:47.641420,0.74,0.53
2024-07-05 04:08:47.750760,0.7,0.53
2024-07-05 04:08:47.764515,0.7,0.48
2024-07-05 04:08:47.873304,0.75,0.48
2024-07-05 04:08:47.887441,0.75,0.52
2024-07-05 04:08:47.995508,0.74,0.52
2024-07-05 04:08:48.009745,0.74,0.53
2024-07-05 04:08:48.119151,0.73,0.53
2024-07-05 04:08:48.133507,0.73,0.53
2024-07-05 04:08:48.241861,0.76,0.53
2024-07-05 04:08:48.256458,0.76,0.52
2024-07-05 04:08:48.365362,0.76,0.52
2024-07-05 04:08:48.379683,0.76,0.5
2024-07-05 04:08:48.488404,0.73,0.5
2024-07-05 04:08:48.502524,0.73,0.44
2024-07-05 04:08:48.611833,0.7,0.44
2024-07-05 04:08:48.624924,0.7,0.5
2024-07-05 04:08:48.734420,0.76,0.5
2024-07-05 04:08:48.748008,0.76,0.5
2024-07-05 04:08:48.857059,0.76,0.5
2024-07-05 04:08:48.870239,0.76,0.53
2024-07-05 04:08:49.102445,0.76,0.53
2024-07-05 04:08:49.117436,0.76,0.55
2024-07-05 04:08:49.225239,0.71,0.55
2024-07-05 04:08:49.239230,0.71,0.45
2024-07-05 04:08:49.349324,0.76,0.45
2024-07-05 04:08:49.363321,0.76,0.43
2024-07-05 04:08:49.471777,0.74,0.43
2024-07-05 04:08:49.485981,0.74,0.45
2024-07-05 04:08:49.595770,0.76,0.45
2024-07-05 04:08:49.609126,0.76,0.48
2024-07-05 04:08:49.718613,0.75,0.48
2024-07-05 04:08:49.732610,0.75,0.47
2024-07-05 04:08:49.840787,0.73,0.47
2024-07-05 04:08:49.855183,0.73,0.48
2024-07-05 04:08:50.210096,0.72,0.48
2024-07-05 04:08:50.224093,0.72,0.52
2024-07-05 04:08:50.333047,0.75,0.52
2024-07-05 04:08:50.347574,0.75,0.45
2024-07-05 04:08:50.455679,0.76,0.45
2024-07-05 04:08:50.469819,0.76,0.47
2024-07-05 04:08:50.579193,0.76,0.47
2024-07-05 04:08:50.593227,0.76,0.46
2024-07-05 04:08:50.702459,0.74,0.46
2024-07-05 04:08:50.716590,0.74,0.52
2024-07-05 04:08:50.825092,0.74,0.52
2024-07-05 04:08:50.838602,0.74,0.5
2024-07-05 04:08:50.947938,0.76,0.5
2024-07-05 04:08:50.962264,0.76,0.48
2024-07-05 04:08:51.070762,0.76,0.48
2024-07-05 04:08:51.085723,0.76,0.53
2024-07-05 04:08:51.193485,0.76,0.53
2024-07-05 04:08:51.207486,0.76,0.49
2024-07-05 04:08:51.439495,0.73,0.49
2024-07-05 04:08:51.453890,0.73,0.52
2024-07-05 04:08:51.563572,0.77,0.52
2024-07-05 04:08:51.576520,0.77,0.51
2024-07-05 04:08:51.685822,0.78,0.51
2024-07-05 04:08:51.700084,0.78,0.51
2024-07-05 04:08:51.809221,0.76,0.51
2024-07-05 04:08:51.823435,0.76,0.51
2024-07-05 04:08:51.932126,0.8,0.51
2024-07-05 04:08:51.946283,0.8,0.52
2024-07-05 04:08:52.055523,0.78,0.52
2024-07-05 04:08:52.068987,0.78,0.52
2024-07-05 04:08:52.177908,0.79,0.52
2024-07-05 04:08:52.191901,0.79,0.49
2024-07-05 04:08:52.300431,0.77,0.49
2024-07-05 04:08:52.314769,0.77,0.5
2024-07-05 04:08:52.424201,0.76,0.5
2024-07-05 04:08:52.438529,0.76,0.54
2024-07-05 04:08:52.792725,0.76,0.54
2024-07-05 04:08:52.806881,0.76,0.52
2024-07-05 04:08:52.915951,0.68,0.52
2024-07-05 04:08:52.929186,0.68,0.54
2024-07-05 04:08:53.039365,0.76,0.54
2024-07-05 04:08:53.052896,0.76,0.51
2024-07-05 04:08:53.161990,0.73,0.51
2024-07-05 04:08:53.176044,0.73,0.44
2024-07-05 04:08:53.285060,0.79,0.44
2024-07-05 04:08:53.298169,0.79,0.5
2024-07-05 04:08:53.408733,0.82,0.5
2024-07-05 04:08:53.422540,0.82,0.46
2024-07-05 04:08:53.531607,0.79,0.46
2024-07-05 04:08:53.545089,0.79,0.46
2024-07-05 04:08:53.653594,0.78,0.46
2024-07-05 04:08:53.667668,0.78,0.46
2024-07-05 04:08:53.777086,0.78,0.46
2024-07-05 04:08:53.791081,0.78,0.49
2024-07-05 04:08:53.900415,0.77,0.49
2024-07-05 04:08:53.913036,0.77,0.38
2024-07-05 04:08:54.022455,0.68,0.38
2024-07-05 04:08:54.036492,0.68,0.39
2024-07-05 04:08:54.146252,0.74,0.39
2024-07-05 04:08:54.159675,0.74,0.53
2024-07-05 04:08:54.268661,0.73,0.53
2024-07-05 04:08:54.282821,0.73,0.43
2024-07-05 04:08:54.391529,0.73,0.43
2024-07-05 04:08:54.405527,0.73,0.41
2024-07-05 04:08:54.515595,0.71,0.41
2024-07-05 04:08:54.528595,0.71,0.62
2024-07-05 04:08:54.638471,0.73,0.62
2024-07-05 04:08:54.651983,0.73,0.66
2024-07-05 04:08:54.760475,0.71,0.66
2024-07-05 04:08:54.774455,0.71,0.67
2024-07-05 04:08:54.884308,0.76,0.67
2024-07-05 04:08:54.897884,0.76,0.64
2024-07-05 04:08:55.007447,0.7,0.64
2024-07-05 04:08:55.021278,0.7,0.61
2024-07-05 04:08:55.375353,0.72,0.61
2024-07-05 04:08:55.389353,0.72,0.59
2024-07-05 04:08:55.498288,0.64,0.59
2024-07-05 04:08:55.512286,0.64,0.62
2024-07-05 04:08:55.622197,0.74,0.62
2024-07-05 04:08:55.635198,0.74,0.68
2024-07-05 04:08:55.743546,0.72,0.68
2024-07-05 04:08:55.758063,0.72,0.61
2024-07-05 04:08:55.867345,0.64,0.61
2024-07-05 04:08:55.881346,0.64,0.7
2024-07-05 04:08:55.990965,0.68,0.7
2024-07-05 04:08:56.005302,0.68,0.66
2024-07-05 04:08:56.113622,0.69,0.66
2024-07-05 04:08:56.127368,0.69,0.66
2024-07-05 04:08:56.236631,0.68,0.66
2024-07-05 04:08:56.250914,0.68,0.65
2024-07-05 04:08:56.359634,0.66,0.65
2024-07-05 04:08:56.373634,0.66,0.6
2024-07-05 04:08:56.482980,0.68,0.6
2024-07-05 04:08:56.497196,0.68,0.68
2024-07-05 04:08:56.606448,0.73,0.68
2024-07-05 04:08:56.620579,0.73,0.65
2024-07-05 04:08:56.728927,0.64,0.65
2024-07-05 04:08:56.742947,0.64,0.65
2024-07-05 04:08:56.851966,0.71,0.65
2024-07-05 04:08:56.865956,0.71,0.68
2024-07-05 04:08:56.974046,0.78,0.68
2024-07-05 04:08:56.988044,0.78,0.67
2024-07-05 04:08:57.097678,0.73,0.67
2024-07-05 04:08:57.111819,0.73,0.58
2024-07-05 04:08:57.221900,0.78,0.58
2024-07-05 04:08:57.234921,0.78,0.69
2024-07-05 04:08:57.344654,0.73,0.69
2024-07-05 04:08:57.357476,0.73,0.7
2024-07-05 04:08:57.467564,0.75,0.7
2024-07-05 04:08:57.480715,0.75,0.63
2024-07-05 04:08:57.590550,0.74,0.63
2024-07-05 04:08:57.603543,0.74,0.58
2024-07-05 04:08:57.959159,0.69,0.58
2024-07-05 04:08:57.973544,0.69,0.63
2024-07-05 04:08:58.082402,0.69,0.63
2024-07-05 04:08:58.095580,0.69,0.67
2024-07-05 04:08:58.204550,0.75,0.67
2024-07-05 04:08:58.218439,0.75,0.64
2024-07-05 04:08:58.327579,0.72,0.64
2024-07-05 04:08:58.341652,0.72,0.6
2024-07-05 04:08:58.451158,0.66,0.6
2024-07-05 04:08:58.465454,0.66,0.61
2024-07-05 04:08:58.573978,0.67,0.61
2024-07-05 04:08:58.587695,0.67,0.59
2024-07-05 04:08:58.696255,0.7,0.59
2024-07-05 04:08:58.710357,0.7,0.68
2024-07-05 04:08:58.819376,0.69,0.68
2024-07-05 04:08:58.833369,0.69,0.66
2024-07-05 04:08:58.943374,0.68,0.66
2024-07-05 04:08:58.956912,0.68,0.64
2024-07-05 04:08:59.065674,0.76,0.64
2024-07-05 04:08:59.079705,0.76,0.62
2024-07-05 04:08:59.188597,0.7,0.62
2024-07-05 04:08:59.202593,0.7,0.59
2024-07-05 04:08:59.311589,0.72,0.59
2024-07-05 04:08:59.325596,0.72,0.59
2024-07-05 04:08:59.434396,0.68,0.59
2024-07-05 04:08:59.448401,0.68,0.63
2024-07-05 04:08:59.556850,0.71,0.63
2024-07-05 04:08:59.571371,0.71,0.59
2024-07-05 04:08:59.679790,0.63,0.59
2024-07-05 04:08:59.694377,0.63,0.57
2024-07-05 04:08:59.804616,0.68,0.57
2024-07-05 04:08:59.817571,0.68,0.57
2024-07-05 04:08:59.927579,0.62,0.57
2024-07-05 04:08:59.940595,0.62,0.59
2024-07-05 04:09:00.049154,0.7,0.59
2024-07-05 04:09:00.063723,0.7,0.58
2024-07-05 04:09:00.173072,0.69,0.58
2024-07-05 04:09:00.187365,0.69,0.56
2024-07-05 04:09:00.541178,0.74,0.56
