Timestamp,Device,Distance_82,Distance_83,X,Y
1720123695.0465405,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123695.1552684,Distance,0.68,0.47,0.6207500000000001,0.27761382800573886
1720123695.16931,Distance,0.68,0.44,0.6344000000000001,0.2448196070579315
1720123695.2788541,Distance,0.76,0.44,0.692,0.31422285085588547
1720123695.2926872,Distance,0.76,0.4,0.7087999999999999,0.27423085165604577
1720123695.4009292,Distance,0.72,0.4,0.6792,0.23892961306627522
1720123695.4159353,Distance,0.72,0.46,0.6534,0.3024374976751395
1720123695.5249197,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123695.5379155,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123695.6483672,Distance,0.69,0.48,0.62285,0.29691392271161676
1720123695.661359,Distance,0.69,0.45,0.6368,0.2656798072868917
1720123695.770529,Distance,0.71,0.45,0.6508,0.283829808159749
1720123695.7848532,Distance,0.71,0.49,0.632,0.32353670580013016
1720123695.894347,Distance,0.78,0.49,0.68415,0.3746181756135172
1720123695.9074523,Distance,0.78,0.42,0.7160000000000001,0.30942527369301936
1720123696.016474,Distance,0.77,0.42,0.70825,0.3021290080412669
1720123696.0304677,Distance,0.77,0.37,0.728,0.2508306201403649
1720123696.1390183,Distance,0.74,0.37,0.70535,0.22378868939247115
1720123696.1530986,Distance,0.74,0.47,0.6633500000000001,0.32797374513823485
1720123696.2630107,Distance,0.69,0.47,0.6275999999999999,0.2867372316250542
1720123696.2767997,Distance,0.69,0.47,0.6275999999999999,0.2867372316250542
1720123696.6319134,Distance,0.74,0.47,0.6633500000000001,0.32797374513823485
1720123696.878162,Distance,0.74,0.47,0.6633500000000001,0.32797374513823485
1720123696.8911862,Distance,0.74,0.46,0.668,0.3183959798741183
1720123697.0006042,Distance,0.7,0.46,0.6392,0.28534778779587544
1720123697.0151882,Distance,0.7,0.31,0.69695,0.06527401856788044
1720123697.1239414,Distance,0.76,0.31,0.7407499999999999,0.16996893098445998
1720123697.1369429,Distance,0.76,0.42,0.7006,0.29454989390593916
1720123697.2462265,Distance,0.73,0.42,0.67825,0.26995728828835114
1720123697.2605748,Distance,0.73,0.4,0.68645,0.24836746465670564
1720123697.3700132,Distance,0.73,0.4,0.68645,0.24836746465670564
1720123697.3841357,Distance,0.73,0.4,0.68645,0.24836746465670564
1720123697.6163163,Distance,0.74,0.4,0.6938,0.2573743576971102
1720123697.6303139,Distance,0.74,0.51,0.64375,0.3649464858030557
1720123697.7394328,Distance,0.77,0.51,0.6664,0.38576034010768906
1720123697.752904,Distance,0.77,0.48,0.68125,0.35888499202390733
1720123697.861536,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123697.8757207,Distance,0.76,0.42,0.7006,0.29454989390593916
1720123697.984777,Distance,0.74,0.42,0.6856000000000001,0.27848274632371717
1720123697.999322,Distance,0.74,0.41,0.6897500000000001,0.2680390596536255
1720123698.1071415,Distance,0.73,0.41,0.6824,0.2592879480423261
1720123698.1212418,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123698.230946,Distance,0.82,0.48,0.721,0.3905880182494081
1720123698.2440314,Distance,0.82,0.49,0.71615,0.39941103828011576
1720123698.3537736,Distance,0.79,0.49,0.6920000000000001,0.3810984124868536
1720123698.3678756,Distance,0.79,0.4,0.7320500000000001,0.29698955789724313
1720123698.47667,Distance,0.84,0.4,0.7727999999999999,0.3292114214300593
1720123698.4906764,Distance,0.84,0.49,0.73275,0.41070358837000676
1720123698.6003702,Distance,0.81,0.49,0.7080000000000001,0.3934920583696702
1720123698.6133707,Distance,0.81,0.45,0.7268000000000001,0.3575776279355294
1720123698.7221878,Distance,0.7,0.45,0.64375,0.27492896809903433
1720123698.7365074,Distance,0.7,0.46,0.6392,0.28534778779587544
1720123698.8457406,Distance,0.64,0.46,0.599,0.225386334989502
1720123698.8596876,Distance,0.64,0.43,0.61235,0.1860845976968542
1720123699.2150629,Distance,0.76,0.43,0.6963499999999999,0.304461290642998
1720123699.2286644,Distance,0.76,0.53,0.64835,0.3965378638919619
1720123699.3384025,Distance,0.64,0.53,0.5643499999999999,0.3018428026307736
1720123699.3515613,Distance,0.64,0.46,0.599,0.225386334989502
1720123699.4611266,Distance,0.8,0.46,0.7142000000000001,0.36044189545611915
1720123699.4741347,Distance,0.8,0.46,0.7142000000000001,0.36044189545611915
1720123699.5836318,Distance,0.86,0.46,0.7639999999999999,0.39484680573609826
1720123699.5980031,Distance,0.86,0.45,0.7685499999999998,0.3859156611229974
1720123699.7070475,Distance,0.7,0.45,0.64375,0.27492896809903433
1720123699.7210686,Distance,0.7,0.38,0.6728,0.1932360214866782
1720123699.8291233,Distance,0.8,0.38,0.7478,0.28424489441325074
1720123699.8431058,Distance,0.8,0.46,0.7142000000000001,0.36044189545611915
1720123699.9521892,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123700.198422,Distance,0.71,0.46,0.64625,0.2940424076557665
1720123700.2119713,Distance,0.71,0.48,0.63685,0.31388226694096605
1720123700.3217437,Distance,0.74,0.48,0.6586000000000001,0.3374107882092685
1720123700.3354845,Distance,0.74,0.47,0.6633500000000001,0.32797374513823485
1720123700.445185,Distance,0.68,0.47,0.6207500000000001,0.27761382800573886
1720123700.4590952,Distance,0.68,0.45,0.62995,0.2560527240628383
1720123700.567281,Distance,0.71,0.45,0.6508,0.283829808159749
1720123700.5815244,Distance,0.71,0.47,0.6416,0.3040549950255711
1720123700.691071,Distance,0.79,0.47,0.7016,0.36312179774835884
1720123700.7043717,Distance,0.79,0.45,0.7108000000000001,0.3447656595428262
1720123700.8141994,Distance,0.78,0.45,0.70295,0.33802558704926466
1720123700.827696,Distance,0.78,0.44,0.7074,0.32861107711092147
1720123700.9370387,Distance,0.76,0.44,0.692,0.31422285085588547
1720123700.9511452,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123701.059031,Distance,0.75,0.45,0.6799999999999999,0.3163858403911276
1720123701.0730312,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123701.1831694,Distance,0.78,0.46,0.6984,0.3473290082904105
1720123701.1955428,Distance,0.78,0.48,0.6890000000000001,0.36562138887105594
1720123701.3054392,Distance,0.85,0.48,0.74605,0.4073197730285137
1720123701.3194482,Distance,0.85,0.45,0.76,0.3806573262134855
1720123701.4286277,Distance,0.79,0.45,0.7108000000000001,0.3447656595428262
1720123701.4427018,Distance,0.79,0.48,0.6968500000000001,0.3721559854415887
1720123701.798453,Distance,0.77,0.48,0.68125,0.35888499202390733
1720123701.811958,Distance,0.77,0.41,0.7124,0.29220924010030885
1720123701.9205961,Distance,0.73,0.41,0.6824,0.2592879480423261
1720123701.934644,Distance,0.73,0.39,0.6903999999999999,0.23716627078908192
1720123702.0441332,Distance,0.76,0.39,0.71275,0.26379430907432405
1720123702.0571268,Distance,0.76,0.39,0.71275,0.26379430907432405
1720123702.1671743,Distance,0.75,0.39,0.7052,0.25532912094001337
1720123702.1810205,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123702.290043,Distance,0.77,0.51,0.6664,0.38576034010768906
1720123702.303044,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123702.4120176,Distance,0.78,0.47,0.6937500000000001,0.3565262087140298
1720123702.425953,Distance,0.78,0.49,0.68415,0.3746181756135172
1720123702.5360086,Distance,0.7,0.49,0.62495,0.3153371172253591
1720123702.5492375,Distance,0.7,0.43,0.65255,0.25333475383373666
1720123702.658453,Distance,0.77,0.43,0.704,0.31190383133267224
1720123702.6724508,Distance,0.77,0.41,0.7124,0.29220924010030885
1720123702.7814584,Distance,0.75,0.41,0.6972,0.27642749501451536
1720123702.7954593,Distance,0.75,0.41,0.6972,0.27642749501451536
1720123702.9039657,Distance,0.74,0.41,0.6897500000000001,0.2680390596536255
1720123702.91847,Distance,0.74,0.5,0.6488,0.35589121933534684
1720123703.0278986,Distance,0.87,0.5,0.75345,0.4349863187503718
1720123703.0420334,Distance,0.87,0.45,0.7771999999999999,0.39097334947538326
1720123703.1504738,Distance,0.81,0.45,0.7268000000000001,0.3575776279355294
1720123703.164466,Distance,0.81,0.42,0.7398500000000001,0.3297301586145859
1720123703.2731838,Distance,0.72,0.42,0.671,0.261072786785601
1720123703.2881806,Distance,0.72,0.46,0.6534,0.3024374976751395
1720123703.397109,Distance,0.78,0.46,0.6984,0.3473290082904105
1720123703.4106736,Distance,0.78,0.49,0.68415,0.3746181756135172
1720123703.5195901,Distance,0.68,0.49,0.6111500000000001,0.2981537816295476
1720123703.5335195,Distance,0.68,0.52,0.5960000000000001,0.32738967607424635
1720123703.6428387,Distance,0.82,0.52,0.701,0.4254397724707929
1720123703.6558697,Distance,0.82,0.42,0.748,0.3359999999999999
1720123703.765589,Distance,0.73,0.42,0.67825,0.26995728828835114
1720123703.7795367,Distance,0.73,0.47,0.6559999999999999,0.3202561474819806
1720123703.8888278,Distance,0.8,0.47,0.7095500000000001,0.36951156612479646
1720123703.9028265,Distance,0.8,0.53,0.6795500000000001,0.4221513916831258
1720123704.0114207,Distance,0.77,0.53,0.6559999999999999,0.40319226183050705
1720123704.0254266,Distance,0.77,0.46,0.69065,0.34044467612227397
1720123704.381002,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123704.3939996,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123704.5038152,Distance,0.74,0.46,0.668,0.3183959798741183
1720123704.5179129,Distance,0.74,0.5,0.6488,0.35589121933534684
1720123704.6261816,Distance,0.77,0.5,0.67145,0.3769017080088653
1720123704.6401896,Distance,0.77,0.38,0.72425,0.26146115868327385
1720123704.7493165,Distance,0.74,0.38,0.7016,0.23528161849154305
1720123704.7632658,Distance,0.74,0.46,0.668,0.3183959798741183
1720123704.8718495,Distance,0.78,0.46,0.6984,0.3473290082904105
1720123704.8867812,Distance,0.78,0.53,0.6637500000000001,0.40967784599609475
1720123704.9960673,Distance,0.76,0.53,0.64835,0.3965378638919619
1720123705.009466,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123705.1178086,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123705.1320677,Distance,0.76,0.53,0.64835,0.3965378638919619
1720123705.241464,Distance,0.74,0.53,0.6333500000000001,0.38271108881243543
1720123705.2543008,Distance,0.74,0.46,0.668,0.3183959798741183
1720123705.3650725,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123705.3790905,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123705.4887104,Distance,0.79,0.45,0.7108000000000001,0.3447656595428262
1720123705.5009608,Distance,0.79,0.48,0.6968500000000001,0.3721559854415887
1720123705.6102195,Distance,0.74,0.48,0.6586000000000001,0.3374107882092685
1720123705.6246922,Distance,0.74,0.52,0.6386000000000001,0.3738850625526512
1720123705.7333179,Distance,0.72,0.52,0.624,0.35919910913029834
1720123705.7474551,Distance,0.72,0.46,0.6534,0.3024374976751395
1720123705.8564606,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123705.8704536,Distance,0.75,0.5,0.65625,0.3630921887069454
1720123705.9800751,Distance,0.75,0.5,0.65625,0.3630921887069454
1720123705.9940784,Distance,0.75,0.52,0.64605,0.38094539963097074
1720123706.1027675,Distance,0.78,0.52,0.669,0.4010473787471998
1720123706.1162984,Distance,0.78,0.49,0.68415,0.3746181756135172
1720123706.2256348,Distance,0.75,0.49,0.6612,0.35399796609585193
1720123706.2386463,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123706.3492882,Distance,0.74,0.51,0.64375,0.3649464858030557
1720123706.3622773,Distance,0.74,0.51,0.64375,0.3649464858030557
1720123706.4717844,Distance,0.72,0.51,0.62915,0.3501003820334962
1720123706.4849596,Distance,0.72,0.45,0.65795,0.29240690398826064
1720123706.5946188,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123706.6079566,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123706.9635022,Distance,0.77,0.51,0.6664,0.38576034010768906
1720123706.9775014,Distance,0.77,0.53,0.6559999999999999,0.40319226183050705
1720123707.086392,Distance,0.75,0.53,0.6408,0.389711893582939
1720123707.1003997,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123707.2097723,Distance,0.74,0.46,0.668,0.3183959798741183
1720123707.2234344,Distance,0.74,0.47,0.6633500000000001,0.32797374513823485
1720123707.3327432,Distance,0.69,0.47,0.6275999999999999,0.2867372316250542
1720123707.3468611,Distance,0.69,0.49,0.618,0.30688108446106604
1720123707.455874,Distance,0.77,0.49,0.6764,0.3679443436173465
1720123707.4699004,Distance,0.77,0.48,0.68125,0.35888499202390733
1720123707.578667,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123707.5927267,Distance,0.75,0.5,0.65625,0.3630921887069454
1720123707.7019405,Distance,0.72,0.5,0.6342,0.34086707086487544
1720123707.7150881,Distance,0.72,0.44,0.6624,0.2821812183686221
1720123707.8250954,Distance,0.71,0.44,0.65525,0.2733997759691839
1720123707.8386781,Distance,0.71,0.44,0.65525,0.2733997759691839
1720123707.947285,Distance,0.73,0.44,0.66965,0.2906352998174859
1720123707.9612923,Distance,0.73,0.45,0.6652,0.30068082745662383
1720123708.070495,Distance,0.79,0.45,0.7108000000000001,0.3447656595428262
1720123708.0847669,Distance,0.79,0.51,0.682,0.39871794542006755
1720123708.1943302,Distance,0.68,0.51,0.6011500000000001,0.3178343554432088
1720123708.2073445,Distance,0.68,0.45,0.62995,0.2560527240628383
1720123708.3164258,Distance,0.75,0.45,0.6799999999999999,0.3163858403911276
1720123708.330482,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123708.4397814,Distance,0.72,0.46,0.6534,0.3024374976751395
1720123708.4539304,Distance,0.72,0.4,0.6792,0.23892961306627522
1720123708.5626376,Distance,0.75,0.4,0.7012499999999999,0.2659857843945801
1720123708.5768979,Distance,0.75,0.38,0.70905,0.24443423962284844
1720123708.6854172,Distance,0.73,0.38,0.6942499999999999,0.22564781740579753
1720123708.6995187,Distance,0.73,0.47,0.6559999999999999,0.3202561474819806
1720123708.8228714,Distance,0.73,0.47,0.6559999999999999,0.3202561474819806
1720123708.9453971,Distance,0.73,0.43,0.6739999999999999,0.2803997146931501
1720123709.0544298,Distance,0.76,0.43,0.6963499999999999,0.304461290642998
1720123709.0683677,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123709.1772487,Distance,0.69,0.46,0.63225,0.2763330191996604
1720123709.1912403,Distance,0.69,0.46,0.63225,0.2763330191996604
1720123709.547032,Distance,0.72,0.46,0.6534,0.3024374976751395
1720123709.5602808,Distance,0.72,0.41,0.67515,0.25014491300044456
1720123709.6695118,Distance,0.76,0.41,0.70475,0.28447748153412783
1720123709.683688,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123709.7925797,Distance,0.67,0.47,0.6140000000000001,0.26814921219350973
1720123709.8055887,Distance,0.67,0.49,0.6044,0.2891377526370433
1720123709.9155493,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123709.9287822,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123710.0389647,Distance,0.78,0.51,0.67415,0.3923286600542968
1720123710.0522954,Distance,0.78,0.4,0.7242,0.28971427303465763
1720123710.1617835,Distance,0.77,0.4,0.71645,0.2821336518389822
1720123710.1757832,Distance,0.77,0.46,0.69065,0.34044467612227397
1720123710.2840257,Distance,0.79,0.46,0.70625,0.3539928495040543
1720123710.2980568,Distance,0.79,0.46,0.70625,0.3539928495040543
1720123710.406786,Distance,0.78,0.46,0.6984,0.3473290082904105
1720123710.4204154,Distance,0.78,0.47,0.6937500000000001,0.3565262087140298
1720123710.5310683,Distance,0.73,0.47,0.6559999999999999,0.3202561474819806
1720123710.5440135,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123710.653514,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123710.667491,Distance,0.76,0.43,0.6963499999999999,0.304461290642998
1720123710.7762437,Distance,0.78,0.43,0.71175,0.31907982935309465
1720123710.7902548,Distance,0.78,0.52,0.669,0.4010473787471998
1720123710.899278,Distance,0.8,0.52,0.6848000000000001,0.41358065718792986
1720123710.9133544,Distance,0.8,0.39,0.7439500000000001,0.29417409386280075
1720123711.0227826,Distance,0.79,0.39,0.736,0.28706096913373647
1720123711.0366206,Distance,0.79,0.42,0.7238500000000001,0.3164509085150491
1720123711.1451473,Distance,0.79,0.42,0.7238500000000001,0.3164509085150491
1720123711.1592717,Distance,0.79,0.41,0.7280000000000001,0.3067833111497429
1720123711.282927,Distance,0.79,0.49,0.6920000000000001,0.3810984124868536
1720123711.4056678,Distance,0.79,0.5,0.68705,0.3899516604657557
1720123711.5150106,Distance,0.8,0.5,0.6950000000000001,0.3962007067131506
1720123711.5285378,Distance,0.8,0.42,0.7318000000000001,0.3232162743427378
1720123711.6372986,Distance,0.74,0.42,0.6856000000000001,0.27848274632371717
1720123711.6513047,Distance,0.74,0.49,0.65375,0.34671448989045717
1720123711.760536,Distance,0.82,0.49,0.71615,0.39941103828011576
1720123711.7745087,Distance,0.82,0.43,0.7437499999999999,0.3453055711974541
1720123712.1296124,Distance,0.8,0.43,0.72755,0.33267250788124947
1720123712.1436334,Distance,0.8,0.45,0.71875,0.3512811374099099
1720123712.2527397,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123712.2654812,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123712.3755603,Distance,0.79,0.49,0.6920000000000001,0.3810984124868536
1720123712.3895369,Distance,0.79,0.44,0.71525,0.33543618990800605
1720123712.4983675,Distance,0.77,0.44,0.69965,0.321542963692257
1720123712.5129912,Distance,0.77,0.51,0.6664,0.38576034010768906
1720123712.62215,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123712.6353447,Distance,0.75,0.5,0.65625,0.3630921887069454
1720123712.744915,Distance,0.78,0.5,0.6792,0.38351969962441307
1720123712.758433,Distance,0.78,0.5,0.6792,0.38351969962441307
1720123712.8672824,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123712.8818731,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123712.9904995,Distance,0.77,0.52,0.66125,0.394523050657373
1720123713.004058,Distance,0.77,0.46,0.69065,0.34044467612227397
1720123713.112993,Distance,0.78,0.46,0.6984,0.3473290082904105
1720123713.126747,Distance,0.78,0.5,0.6792,0.38351969962441307
1720123713.2363427,Distance,0.74,0.5,0.6488,0.35589121933534684
1720123713.2502837,Distance,0.74,0.44,0.677,0.29878252960974794
1720123713.3597524,Distance,0.73,0.44,0.66965,0.2906352998174859
1720123713.3738527,Distance,0.73,0.51,0.6364,0.357624160257665
1720123713.4830976,Distance,0.79,0.51,0.682,0.39871794542006755
1720123713.4962935,Distance,0.79,0.47,0.7016,0.36312179774835884
1720123713.6046076,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123713.6195416,Distance,0.77,0.49,0.6764,0.3679443436173465
1720123713.7282972,Distance,0.78,0.49,0.68415,0.3746181756135172
1720123713.7422354,Distance,0.78,0.47,0.6937500000000001,0.3565262087140298
1720123713.8515584,Distance,0.75,0.47,0.6708000000000001,0.33545098002539797
1720123713.864865,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123713.9746547,Distance,0.77,0.48,0.68125,0.35888499202390733
1720123713.9880917,Distance,0.77,0.48,0.68125,0.35888499202390733
1720123714.097179,Distance,0.8,0.48,0.7048000000000001,0.3784930118245248
1720123714.1111922,Distance,0.8,0.5,0.6950000000000001,0.3962007067131506
1720123714.2205806,Distance,0.73,0.5,0.64145,0.3484851467422967
1720123714.234552,Distance,0.73,0.51,0.6364,0.357624160257665
1720123714.342974,Distance,0.68,0.51,0.6011500000000001,0.3178343554432088
1720123714.3573036,Distance,0.68,0.47,0.6207500000000001,0.27761382800573886
1720123714.712285,Distance,0.74,0.47,0.6633500000000001,0.32797374513823485
1720123714.7266197,Distance,0.74,0.46,0.668,0.3183959798741183
1720123714.8357997,Distance,0.78,0.46,0.6984,0.3473290082904105
1720123714.849834,Distance,0.78,0.46,0.6984,0.3473290082904105
1720123714.95846,Distance,0.79,0.46,0.70625,0.3539928495040543
1720123714.9722319,Distance,0.79,0.49,0.6920000000000001,0.3810984124868536
1720123715.0816035,Distance,0.71,0.49,0.632,0.32353670580013016
1720123715.0949018,Distance,0.71,0.38,0.67985,0.20470461035355295
1720123715.2042675,Distance,0.77,0.38,0.72425,0.26146115868327385
1720123715.2183266,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123715.3273149,Distance,0.67,0.47,0.6140000000000001,0.26814921219350973
1720123715.3409,Distance,0.67,0.38,0.65225,0.15319901272527864
1720123715.4497428,Distance,0.81,0.38,0.75585,0.29118856004314475
1720123715.4638534,Distance,0.81,0.38,0.75585,0.29118856004314475
1720123715.5730653,Distance,0.72,0.38,0.6869999999999999,0.21547853721426652
1720123715.5871665,Distance,0.72,0.5,0.6342,0.34086707086487544
1720123715.696509,Distance,0.74,0.5,0.6488,0.35589121933534684
1720123715.7095187,Distance,0.74,0.48,0.6586000000000001,0.3374107882092685
1720123715.8193302,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123715.8328373,Distance,0.75,0.45,0.6799999999999999,0.3163858403911276
1720123715.9418728,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123715.9558682,Distance,0.76,0.54,0.6429999999999999,0.4051555256935293
1720123716.065278,Distance,0.72,0.54,0.6134,0.37701517210849755
1720123716.0788858,Distance,0.72,0.46,0.6534,0.3024374976751395
1720123716.1883872,Distance,0.68,0.46,0.6254000000000001,0.2669734818291883
1720123716.2023911,Distance,0.68,0.45,0.62995,0.2560527240628383
1720123716.311085,Distance,0.73,0.45,0.6652,0.30068082745662383
1720123716.3248036,Distance,0.73,0.46,0.66065,0.3105504427625246
1720123716.4343812,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123716.4483814,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123716.5571206,Distance,0.82,0.46,0.7303999999999999,0.37271415320591195
1720123716.5711315,Distance,0.82,0.53,0.6957499999999999,0.433972277340385
1720123716.6796527,Distance,0.82,0.53,0.6957499999999999,0.433972277340385
1720123716.6935859,Distance,0.82,0.51,0.7061499999999999,0.41683591196057
1720123716.8028278,Distance,0.78,0.51,0.67415,0.3923286600542968
1720123716.8168957,Distance,0.78,0.5,0.6792,0.38351969962441307
1720123716.9400346,Distance,0.78,0.47,0.6937500000000001,0.3565262087140298
1720123717.294336,Distance,0.81,0.47,0.7176,0.3756996672875823
1720123717.3092968,Distance,0.81,0.44,0.7312500000000001,0.3483869077620455
1720123717.4179425,Distance,0.73,0.44,0.66965,0.2906352998174859
1720123717.431569,Distance,0.73,0.46,0.66065,0.3105504427625246
1720123717.5411797,Distance,0.64,0.46,0.599,0.225386334989502
1720123717.5551827,Distance,0.64,0.36,0.64,0.0
1720123717.6643403,Distance,0.7,0.36,0.6802,0.1653117055746502
1720123717.6782765,Distance,0.7,0.42,0.6568,0.24210278808803484
1720123717.7868898,Distance,0.75,0.42,0.69305,0.28667350330995006
1720123717.8008652,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123717.9105039,Distance,0.67,0.51,0.5944,0.30917412569618435
1720123717.923546,Distance,0.67,0.51,0.5944,0.30917412569618435
1720123718.0325875,Distance,0.72,0.51,0.62915,0.3501003820334962
1720123718.046705,Distance,0.72,0.44,0.6624,0.2821812183686221
1720123718.156127,Distance,0.77,0.44,0.69965,0.321542963692257
1720123718.1701882,Distance,0.77,0.46,0.69065,0.34044467612227397
1720123718.2787175,Distance,0.73,0.46,0.66065,0.3105504427625246
1720123718.2927134,Distance,0.73,0.42,0.67825,0.26995728828835114
1720123718.4015799,Distance,0.76,0.42,0.7006,0.29454989390593916
1720123718.4157515,Distance,0.76,0.43,0.6963499999999999,0.304461290642998
1720123718.5251756,Distance,0.71,0.43,0.6596,0.26273149792135697
1720123718.5392256,Distance,0.71,0.52,0.61685,0.3515623379999626
1720123718.6476912,Distance,0.77,0.52,0.66125,0.394523050657373
1720123718.6616406,Distance,0.77,0.43,0.704,0.31190383133267224
1720123718.7711618,Distance,0.77,0.43,0.704,0.31190383133267224
1720123718.7851663,Distance,0.77,0.43,0.704,0.31190383133267224
1720123718.8937006,Distance,0.75,0.43,0.6888,0.2967398860955501
1720123718.9076977,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123719.0173345,Distance,0.81,0.48,0.7128500000000001,0.38463603250345635
1720123719.031065,Distance,0.81,0.52,0.6928500000000001,0.4195937052673693
1720123719.1403909,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123719.1533892,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123719.2626274,Distance,0.77,0.45,0.6952,0.33105431578518946
1720123719.277628,Distance,0.77,0.39,0.7203999999999999,0.27188938927438877
1720123719.38632,Distance,0.76,0.39,0.71275,0.26379430907432405
1720123719.3992512,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123719.5088186,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123719.5228791,Distance,0.76,0.44,0.692,0.31422285085588547
1720123719.8780057,Distance,0.76,0.44,0.692,0.31422285085588547
1720123719.8920105,Distance,0.76,0.4,0.7087999999999999,0.27423085165604577
1720123720.000744,Distance,0.81,0.4,0.7480500000000001,0.31067860805018405
1720123720.0147848,Distance,0.81,0.5,0.7030500000000001,0.40226943396186593
1720123720.1241205,Distance,0.75,0.5,0.65625,0.3630921887069454
1720123720.1377857,Distance,0.75,0.5,0.65625,0.3630921887069454
1720123720.2472122,Distance,0.77,0.5,0.67145,0.3769017080088653
1720123720.2613003,Distance,0.77,0.55,0.6452,0.42025820634462346
1720123720.3699157,Distance,0.7,0.55,0.59375,0.37075724874909716
1720123720.3838954,Distance,0.7,0.38,0.6728,0.1932360214866782
1720123720.4934745,Distance,0.74,0.38,0.7016,0.23528161849154305
1720123720.507426,Distance,0.74,0.42,0.6856000000000001,0.27848274632371717
1720123720.6155827,Distance,0.73,0.42,0.67825,0.26995728828835114
1720123720.629841,Distance,0.73,0.36,0.70165,0.20146284396880731
1720123720.738317,Distance,0.8,0.36,0.7552000000000001,0.2639563600294562
1720123720.7523167,Distance,0.8,0.48,0.7048000000000001,0.3784930118245248
1720123720.8618531,Distance,0.71,0.48,0.63685,0.31388226694096605
1720123720.8758848,Distance,0.71,0.46,0.64625,0.2940424076557665
1720123720.985375,Distance,0.74,0.46,0.668,0.3183959798741183
1720123720.9993756,Distance,0.74,0.44,0.677,0.29878252960974794
1720123721.1082108,Distance,0.74,0.44,0.677,0.29878252960974794
1720123721.1222205,Distance,0.74,0.52,0.6386000000000001,0.3738850625526512
1720123721.230988,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123721.244976,Distance,0.76,0.53,0.64835,0.3965378638919619
1720123721.353903,Distance,0.71,0.53,0.6115999999999999,0.36061813598320314
1720123721.3679037,Distance,0.71,0.52,0.61685,0.3515623379999626
1720123721.4764745,Distance,0.74,0.52,0.6386000000000001,0.3738850625526512
1720123721.4905193,Distance,0.74,0.51,0.64375,0.3649464858030557
1720123721.6000845,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123721.6141942,Distance,0.76,0.53,0.64835,0.3965378638919619
1720123721.722936,Distance,0.73,0.53,0.6259999999999999,0.3755316231690749
1720123721.7370305,Distance,0.73,0.5,0.64145,0.3484851467422967
1720123721.8466167,Distance,0.73,0.5,0.64145,0.3484851467422967
1720123721.8596108,Distance,0.73,0.53,0.6259999999999999,0.3755316231690749
1720123721.9693255,Distance,0.74,0.53,0.6333500000000001,0.38271108881243543
1720123721.9833336,Distance,0.74,0.55,0.62255,0.4000393699375099
1720123722.0917788,Distance,0.75,0.55,0.63,0.4069397989875162
1720123722.1060963,Distance,0.75,0.53,0.6408,0.389711893582939
